UniqueID,Latitude,Longitude,Site,Day,Month,Year,Collection Method,Transect ID,Transect Side,Quadrat,Depth,Visibility,End Latitude,End Longitude,Vocabulary,Name,CATAMI Unique Identifier,CATAMI Name,CATAMI Version,Measurement Unit,Measurement,Observer,Observer ID,Observer ID Type,Organisation,Organisation ID,Organisation ID Type,Project,Data Custodian,Data Contact email,Data Custodian ID,Data Custodian ID Type
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_BROAD_COVE,42.9898,-70.6108,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,BROAD_COVE,NA,NA,8.5,4.5,42.98962,-70.61039,CATAMI,Macroalgae: Filamentous / filiform: Green,80300930,Macroalgae: Filamentous / filiform: Green,1.4,Percent Cover,1.6666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_BROAD_COVE,42.9898,-70.6108,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,BROAD_COVE,NA,NA,8.5,4.5,42.98962,-70.61039,WORMS,Mastocarpus stellatus,80300903,Macroalgae: Erect coarse branching: Red,1.4,Percent Cover,6.666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_BROAD_COVE,42.9898,-70.6108,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,BROAD_COVE,NA,NA,8.5,4.5,42.98962,-70.61039,WORMS,Phymatolithon,80300929,Macroalgae: Encrusting: Red: Calcareous,1.4,Percent Cover,18.333333333333332,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_BROAD_COVE,42.9898,-70.6108,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,BROAD_COVE,NA,NA,8.5,4.5,42.98962,-70.61039,WORMS,Polysiphonia,80300930,Macroalgae: Filamentous / filiform: Red,1.4,Percent Cover,35,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_BROAD_COVE,42.9898,-70.6108,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,BROAD_COVE,NA,NA,8.5,4.5,42.98962,-70.61039,WORMS,Saccharina latissima,80300901,Macroalgae: Large canopy-forming: Brown,1.4,Percent Cover,13.333333333333334,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_BROAD_COVE,42.9898,-70.6108,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,BROAD_COVE,NA,NA,8.5,4.5,42.98962,-70.61039,NA,NA,NA,NA,NA,Percent Cover,8.333333333333332,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,WORMS,Chondrus crispus,80300922,Macroalgae: Sheet-like / membraneous: Red,1.4,Percent Cover,8.333333333333332,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,WORMS,Clathromorphum circumscriptum,80300929,Macroalgae: Encrusting: Red: Calcareous,1.4,Percent Cover,5,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,WORMS,Corallina officinalis,80300911,Macroalgae: Articulated calcareous: Red,1.4,Percent Cover,30,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,WORMS,Cystoclonium purpureum,80300903,Macroalgae: Erect coarse branching: Red,1.4,Percent Cover,6.666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,WORMS,Dasysiphonia japonica,80300930,Macroalgae: Filamentous / filiform: Red,1.4,Percent Cover,36.666666666666664,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,WORMS,Desmarestia aculeata,80300903,Macroalgae: Erect coarse branching: Brown,1.4,Percent Cover,3.3333333333333335,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,WORMS,Hildenbrandia rubra,80300929,Macroalgae: Encrusting: Red: Non-calcareous,1.4,Percent Cover,5,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,WORMS,Lithophyllum,80300929,Macroalgae: Encrusting: Red: Calcareous,1.4,Percent Cover,1.6666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,WORMS,Lithothamnion,80300929,Macroalgae: Encrusting: Red: Calcareous,1.4,Percent Cover,25,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,CATAMI,Macroalgae: Encrusting: Red: Calcareous,80300929,Macroalgae: Encrusting: Red: Calcareous,1.4,Percent Cover,1.6666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,CATAMI,Macroalgae: Filamentous / filiform: Green,80300930,Macroalgae: Filamentous / filiform: Green,1.4,Percent Cover,1.6666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,WORMS,Mastocarpus stellatus,80300903,Macroalgae: Erect coarse branching: Red,1.4,Percent Cover,16.666666666666664,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,WORMS,Palmaria palmata,80300922,Macroalgae: Sheet-like / membraneous: Red,1.4,Percent Cover,1.6666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,WORMS,Phymatolithon,80300929,Macroalgae: Encrusting: Red: Calcareous,1.4,Percent Cover,1.6666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,WORMS,Phymatolithon,80300929,Macroalgae: Encrusting: Red: Calcareous,1.4,Percent Cover,6.666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,WORMS,Polysiphonia,80300930,Macroalgae: Filamentous / filiform: Red,1.4,Percent Cover,36.666666666666664,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,WORMS,Saccharina latissima,80300901,Macroalgae: Large canopy-forming: Brown,1.4,Percent Cover,46.666666666666664,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_8_NE_APPLEDORE_NORWEGIAN_COVE,42.9906,-70.6115,NE_APPLEDORE,8,8,2016,GOOS Macroalgal Subtidal Point Count,NORWEGIAN_COVE,NA,NA,8.35,4,42.9909,-70.6112,NA,NA,NA,NA,NA,Percent Cover,13.333333333333334,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,WORMS,Chondrus crispus,80300922,Macroalgae: Sheet-like / membraneous: Red,1.4,Percent Cover,36.666666666666664,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,WORMS,Clathromorphum circumscriptum,80300929,Macroalgae: Encrusting: Red: Calcareous,1.4,Percent Cover,1.6666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,WORMS,Corallina officinalis,80300911,Macroalgae: Articulated calcareous: Red,1.4,Percent Cover,28.333333333333332,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,WORMS,Cystoclonium purpureum,80300903,Macroalgae: Erect coarse branching: Red,1.4,Percent Cover,1.6666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,WORMS,Dasysiphonia japonica,80300930,Macroalgae: Filamentous / filiform: Red,1.4,Percent Cover,10,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,WORMS,Desmarestia aculeata,80300903,Macroalgae: Erect coarse branching: Brown,1.4,Percent Cover,1.6666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,WORMS,Desmarestia viridis,80300903,Macroalgae: Erect coarse branching: Brown,1.4,Percent Cover,1.6666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,WORMS,Lithothamnion,80300929,Macroalgae: Encrusting: Red: Calcareous,1.4,Percent Cover,41.66666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,CATAMI,Macroalgae: Filamentous / filiform: Green,80300930,Macroalgae: Filamentous / filiform: Green,1.4,Percent Cover,5,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,WORMS,Mastocarpus stellatus,80300903,Macroalgae: Erect coarse branching: Red,1.4,Percent Cover,5,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,WORMS,Palmaria palmata,80300922,Macroalgae: Sheet-like / membraneous: Red,1.4,Percent Cover,1.6666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,WORMS,Phymatolithon,80300929,Macroalgae: Encrusting: Red: Calcareous,1.4,Percent Cover,5,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,WORMS,Polysiphonia,80300930,Macroalgae: Filamentous / filiform: Red,1.4,Percent Cover,75,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
